InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,date,Total,recency,Frequency,Monetary,r_quantile,f_quantile,m_quantile,rfm_quantile,Segmentation,target
541523,22726,ALARM CLOCK BAKELIKE GREEN,1,1/19/2011 10:09,3.75,17708,United Kingdom,19/01/2011 10:09,3.75,187,2,267.08,1,2,1,121,Lost Customer,Churn
541523,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,1/19/2011 10:09,2.55,17708,United Kingdom,19/01/2011 10:09,5.1,187,2,267.08,1,2,1,121,Lost Customer,Churn
541523,22700,BLACK AND WHITE DOG BOWL,1,1/19/2011 10:09,2.95,17708,United Kingdom,19/01/2011 10:09,2.95,187,2,267.08,1,2,1,121,Lost Customer,Churn
541523,22728,ALARM CLOCK BAKELIKE PINK,1,1/19/2011 10:09,3.75,17708,United Kingdom,19/01/2011 10:09,3.75,187,2,267.08,1,2,1,121,Lost Customer,Churn
541523,22729,ALARM CLOCK BAKELIKE ORANGE,1,1/19/2011 10:09,3.75,17708,United Kingdom,19/01/2011 10:09,3.75,187,2,267.08,1,2,1,121,Lost Customer,Churn
541523,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,1/19/2011 10:09,2.95,17708,United Kingdom,19/01/2011 10:09,2.95,187,2,267.08,1,2,1,121,Lost Customer,Churn
541523,37370,RETRO COFFEE MUGS ASSORTED,1,1/19/2011 10:09,1.25,17708,United Kingdom,19/01/2011 10:09,1.25,187,2,267.08,1,2,1,121,Lost Customer,Churn
541523,21071,VINTAGE BILLBOARD DRINK ME MUG,2,1/19/2011 10:09,1.25,17708,United Kingdom,19/01/2011 10:09,2.5,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,21718,RED METAL BEACH SPADE ,3,06/05/2011 10:12,1.25,17708,United Kingdom,05/06/2011 10:12,3.75,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3,06/05/2011 10:12,2.55,17708,United Kingdom,05/06/2011 10:12,7.65,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,22467,GUMBALL COAT RACK,12,06/05/2011 10:12,2.55,17708,United Kingdom,05/06/2011 10:12,30.6,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,06/05/2011 10:12,3.75,17708,United Kingdom,05/06/2011 10:12,15,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,22730,ALARM CLOCK BAKELIKE IVORY,8,06/05/2011 10:12,3.75,17708,United Kingdom,05/06/2011 10:12,30,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,22729,ALARM CLOCK BAKELIKE ORANGE,4,06/05/2011 10:12,3.75,17708,United Kingdom,05/06/2011 10:12,15,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,22728,ALARM CLOCK BAKELIKE PINK,8,06/05/2011 10:12,3.75,17708,United Kingdom,05/06/2011 10:12,30,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,22727,ALARM CLOCK BAKELIKE RED ,4,06/05/2011 10:12,3.75,17708,United Kingdom,05/06/2011 10:12,15,187,2,267.08,1,2,1,121,Lost Customer,Churn
555511,21845,DAIRY MAID STRIPE MUG,12,06/05/2011 10:12,0.79,17708,United Kingdom,05/06/2011 10:12,9.48,187,2,267.08,1,2,1,121,Lost Customer,Churn
541679,21844,RED RETROSPOT MUG,6,1/20/2011 14:17,2.95,15422,United Kingdom,20/01/2011 14:17,17.7,322,2,97.7,1,2,1,121,Lost Customer,Churn
541679,21218,RED SPOTTY BISCUIT TIN,6,1/20/2011 14:17,3.75,15422,United Kingdom,20/01/2011 14:17,22.5,322,2,97.7,1,2,1,121,Lost Customer,Churn
541679,21531,RED RETROSPOT SUGAR JAM BOWL,6,1/20/2011 14:17,2.55,15422,United Kingdom,20/01/2011 14:17,15.3,322,2,97.7,1,2,1,121,Lost Customer,Churn
541690,22199,FRYING PAN RED RETROSPOT,4,1/20/2011 16:17,4.25,15422,United Kingdom,20/01/2011 16:17,17,322,2,97.7,1,2,1,121,Lost Customer,Churn
541690,22203,MILK PAN RED RETROSPOT,4,1/20/2011 16:17,3.75,15422,United Kingdom,20/01/2011 16:17,15,322,2,97.7,1,2,1,121,Lost Customer,Churn
541690,22348,TEA BAG PLATE RED RETROSPOT,12,1/20/2011 16:17,0.85,15422,United Kingdom,20/01/2011 16:17,10.2,322,2,97.7,1,2,1,121,Lost Customer,Churn
541832,21034,REX CASH+CARRY JUMBO SHOPPER,1,1/21/2011 17:14,0.95,17889,United Kingdom,21/01/2011 17:14,0.95,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,37467,PIG MUG IN TWO COLOUR DESIGNS,2,1/21/2011 17:14,0.85,17889,United Kingdom,21/01/2011 17:14,1.7,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,21272,SALLE DE BAIN HOOK,2,1/21/2011 17:14,1.25,17889,United Kingdom,21/01/2011 17:14,2.5,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,84569A,PACK 3 IRON ON DOG PATCHES,1,1/21/2011 17:14,1.25,17889,United Kingdom,21/01/2011 17:14,1.25,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,84527,FLAMES SUNGLASSES PINK LENSES,8,1/21/2011 17:14,1.95,17889,United Kingdom,21/01/2011 17:14,15.6,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,21327,SKULLS WRITING SET ,4,1/21/2011 17:14,1.65,17889,United Kingdom,21/01/2011 17:14,6.6,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,21272,SALLE DE BAIN HOOK,2,1/21/2011 17:14,1.25,17889,United Kingdom,21/01/2011 17:14,2.5,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,21908,CHOCOLATE THIS WAY METAL SIGN,1,1/21/2011 17:14,2.1,17889,United Kingdom,21/01/2011 17:14,2.1,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,21955,DOORMAT UNION JACK GUNS AND ROSES,1,1/21/2011 17:14,7.95,17889,United Kingdom,21/01/2011 17:14,7.95,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,21832,CHOCOLATE CALCULATOR,4,1/21/2011 17:14,1.65,17889,United Kingdom,21/01/2011 17:14,6.6,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,22436,12 COLOURED PARTY BALLOONS,10,1/21/2011 17:14,0.65,17889,United Kingdom,21/01/2011 17:14,6.5,211,2,203.87,1,2,1,121,Lost Customer,Churn
541832,47567B,TEA TIME KITCHEN APRON,8,1/21/2011 17:14,5.95,17889,United Kingdom,21/01/2011 17:14,47.6,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,21625,VINTAGE UNION JACK APRON,1,05/11/2011 16:26,6.95,17889,United Kingdom,11/05/2011 16:26,6.95,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,22428,ENAMEL FIRE BUCKET CREAM,1,05/11/2011 16:26,6.95,17889,United Kingdom,11/05/2011 16:26,6.95,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,05/11/2011 16:26,0.85,17889,United Kingdom,11/05/2011 16:26,1.7,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,84692,BOX OF 24 COCKTAIL PARASOLS,1,05/11/2011 16:26,0.42,17889,United Kingdom,11/05/2011 16:26,0.42,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,22354,RETROSPOT PADDED SEAT CUSHION,8,05/11/2011 16:26,3.75,17889,United Kingdom,11/05/2011 16:26,30,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,84609,TALL ROCOCO CANDLE HOLDER,2,05/11/2011 16:26,8.5,17889,United Kingdom,11/05/2011 16:26,17,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,84978,HANGING HEART JAR T-LIGHT HOLDER,18,05/11/2011 16:26,1.25,17889,United Kingdom,11/05/2011 16:26,22.5,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,05/11/2011 16:26,8.25,17889,United Kingdom,11/05/2011 16:26,8.25,211,2,203.87,1,2,1,121,Lost Customer,Churn
552860,23053,RECYCLED ACAPULCO MAT PINK,1,05/11/2011 16:26,8.25,17889,United Kingdom,11/05/2011 16:26,8.25,211,2,203.87,1,2,1,121,Lost Customer,Churn
541881,22470,HEART OF WICKER LARGE,6,1/24/2011 10:43,2.95,14501,United Kingdom,24/01/2011 10:43,17.7,183,2,251.21,1,2,1,121,Lost Customer,Churn
541881,22469,HEART OF WICKER SMALL,12,1/24/2011 10:43,1.65,14501,United Kingdom,24/01/2011 10:43,19.8,183,2,251.21,1,2,1,121,Lost Customer,Churn
541881,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,1/24/2011 10:43,6.45,14501,United Kingdom,24/01/2011 10:43,19.35,183,2,251.21,1,2,1,121,Lost Customer,Churn
541881,85186C,BUNNY EGG GARLAND,24,1/24/2011 10:43,0.42,14501,United Kingdom,24/01/2011 10:43,10.08,183,2,251.21,1,2,1,121,Lost Customer,Churn
556191,84879,ASSORTED COLOUR BIRD ORNAMENT,16,06/09/2011 12:02,1.69,14501,United Kingdom,09/06/2011 12:02,27.04,183,2,251.21,1,2,1,121,Lost Customer,Churn
556191,21136,PAINTED METAL PEARS ASSORTED,16,06/09/2011 12:02,1.69,14501,United Kingdom,09/06/2011 12:02,27.04,183,2,251.21,1,2,1,121,Lost Customer,Churn
556191,22470,HEART OF WICKER LARGE,12,06/09/2011 12:02,2.95,14501,United Kingdom,09/06/2011 12:02,35.4,183,2,251.21,1,2,1,121,Lost Customer,Churn
556191,22961,JAM MAKING SET PRINTED,24,06/09/2011 12:02,1.45,14501,United Kingdom,09/06/2011 12:02,34.8,183,2,251.21,1,2,1,121,Lost Customer,Churn
556191,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,06/09/2011 12:02,1.25,14501,United Kingdom,09/06/2011 12:02,30,183,2,251.21,1,2,1,121,Lost Customer,Churn
556191,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,06/09/2011 12:02,1.25,14501,United Kingdom,09/06/2011 12:02,30,183,2,251.21,1,2,1,121,Lost Customer,Churn
542213,22127,PARTY CONES CARNIVAL ASSORTED,6,1/26/2011 12:15,1.25,13837,United Kingdom,26/01/2011 12:15,7.5,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,47566,PARTY BUNTING,1,1/26/2011 12:15,4.65,13837,United Kingdom,26/01/2011 12:15,4.65,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,85185B,PINK HORSE SOCK PUPPET,1,1/26/2011 12:15,2.95,13837,United Kingdom,26/01/2011 12:15,2.95,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,1/26/2011 12:15,2.1,13837,United Kingdom,26/01/2011 12:15,2.1,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,22745,POPPY'S PLAYHOUSE BEDROOM ,1,1/26/2011 12:15,2.1,13837,United Kingdom,26/01/2011 12:15,2.1,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,47566,PARTY BUNTING,1,1/26/2011 12:15,4.65,13837,United Kingdom,26/01/2011 12:15,4.65,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,22147,FELTCRAFT BUTTERFLY HEARTS,5,1/26/2011 12:15,1.45,13837,United Kingdom,26/01/2011 12:15,7.25,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,22801,ANTIQUE GLASS PEDESTAL BOWL,10,1/26/2011 12:15,3.75,13837,United Kingdom,26/01/2011 12:15,37.5,211,2,271.24,1,2,1,121,Lost Customer,Churn
542213,22791,T-LIGHT GLASS FLUTED ANTIQUE,36,1/26/2011 12:15,1.25,13837,United Kingdom,26/01/2011 12:15,45,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,22801,ANTIQUE GLASS PEDESTAL BOWL,3,05/12/2011 12:10,3.75,13837,United Kingdom,12/05/2011 12:10,11.25,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,22457,NATURAL SLATE HEART CHALKBOARD ,12,05/12/2011 12:10,2.95,13837,United Kingdom,12/05/2011 12:10,35.4,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,21242,RED RETROSPOT PLATE ,8,05/12/2011 12:10,1.69,13837,United Kingdom,12/05/2011 12:10,13.52,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,22713,CARD I LOVE LONDON ,12,05/12/2011 12:10,0.42,13837,United Kingdom,12/05/2011 12:10,5.04,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,22993,SET OF 4 PANTRY JELLY MOULDS,1,05/12/2011 12:10,1.25,13837,United Kingdom,12/05/2011 12:10,1.25,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,22710,WRAP I LOVE LONDON ,25,05/12/2011 12:10,0.42,13837,United Kingdom,12/05/2011 12:10,10.5,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,71459,HANGING JAM JAR T-LIGHT HOLDER,24,05/12/2011 12:10,0.85,13837,United Kingdom,12/05/2011 12:10,20.4,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,22297,HEART IVORY TRELLIS SMALL,24,05/12/2011 12:10,1.25,13837,United Kingdom,12/05/2011 12:10,30,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,21936,RED RETROSPOT PICNIC BAG,6,05/12/2011 12:10,2.95,13837,United Kingdom,12/05/2011 12:10,17.7,211,2,271.24,1,2,1,121,Lost Customer,Churn
552952,85099B,JUMBO BAG RED RETROSPOT,6,05/12/2011 12:10,2.08,13837,United Kingdom,12/05/2011 12:10,12.48,211,2,271.24,1,2,1,121,Lost Customer,Churn
542242,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/26/2011 14:58,0.55,13754,United Kingdom,26/01/2011 14:58,13.2,151,2,282.6,1,2,1,121,Lost Customer,Churn
542242,20754,RETROSPOT RED WASHING UP GLOVES,6,1/26/2011 14:58,2.1,13754,United Kingdom,26/01/2011 14:58,12.6,151,2,282.6,1,2,1,121,Lost Customer,Churn
542242,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,1/26/2011 14:58,2.55,13754,United Kingdom,26/01/2011 14:58,15.3,151,2,282.6,1,2,1,121,Lost Customer,Churn
542242,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,1/26/2011 14:58,0.85,13754,United Kingdom,26/01/2011 14:58,10.2,151,2,282.6,1,2,1,121,Lost Customer,Churn
542242,22449,SILK PURSE BABUSHKA PINK,6,1/26/2011 14:58,3.35,13754,United Kingdom,26/01/2011 14:58,20.1,151,2,282.6,1,2,1,121,Lost Customer,Churn
542242,21626,VINTAGE UNION JACK PENNANT,12,1/26/2011 14:58,1.95,13754,United Kingdom,26/01/2011 14:58,23.4,151,2,282.6,1,2,1,121,Lost Customer,Churn
542242,21843,RED RETROSPOT CAKE STAND,4,1/26/2011 14:58,10.95,13754,United Kingdom,26/01/2011 14:58,43.8,151,2,282.6,1,2,1,121,Lost Customer,Churn
542242,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,1/26/2011 14:58,1.45,13754,United Kingdom,26/01/2011 14:58,17.4,151,2,282.6,1,2,1,121,Lost Customer,Churn
559609,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,07/11/2011 11:51,1.45,13754,United Kingdom,11/07/2011 11:51,17.4,151,2,282.6,1,2,1,121,Lost Customer,Churn
559609,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,07/11/2011 11:51,0.55,13754,United Kingdom,11/07/2011 11:51,26.4,151,2,282.6,1,2,1,121,Lost Customer,Churn
559609,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,36,07/11/2011 11:51,0.85,13754,United Kingdom,11/07/2011 11:51,30.6,151,2,282.6,1,2,1,121,Lost Customer,Churn
559609,22950,36 DOILIES VINTAGE CHRISTMAS,36,07/11/2011 11:51,1.45,13754,United Kingdom,11/07/2011 11:51,52.2,151,2,282.6,1,2,1,121,Lost Customer,Churn
542601,85144,JARDIN ETCHED GLASS CHEESE DISH,1,1/30/2011 11:52,7.25,16897,United Kingdom,30/01/2011 11:52,7.25,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,21658,GLASS  BEURRE DISH,2,1/30/2011 11:52,3.95,16897,United Kingdom,30/01/2011 11:52,7.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,85135C,RED DRAGONFLY HELICOPTER,1,1/30/2011 11:52,7.95,16897,United Kingdom,30/01/2011 11:52,7.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,21868,POTTING SHED TEA MUG,6,1/30/2011 11:52,1.25,16897,United Kingdom,30/01/2011 11:52,7.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,21067,VINTAGE RED TEATIME MUG,6,1/30/2011 11:52,1.25,16897,United Kingdom,30/01/2011 11:52,7.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,1/30/2011 11:52,9.95,16897,United Kingdom,30/01/2011 11:52,9.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,85053,FRENCH ENAMEL CANDLEHOLDER,2,1/30/2011 11:52,2.1,16897,United Kingdom,30/01/2011 11:52,4.2,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22839,3 TIER CAKE TIN GREEN AND CREAM,1,1/30/2011 11:52,14.95,16897,United Kingdom,30/01/2011 11:52,14.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22840,ROUND CAKE TIN VINTAGE RED,1,1/30/2011 11:52,7.95,16897,United Kingdom,30/01/2011 11:52,7.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22841,ROUND CAKE TIN VINTAGE GREEN,1,1/30/2011 11:52,7.95,16897,United Kingdom,30/01/2011 11:52,7.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,1/30/2011 11:52,7.95,16897,United Kingdom,30/01/2011 11:52,7.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,48138,DOORMAT UNION FLAG,1,1/30/2011 11:52,7.95,16897,United Kingdom,30/01/2011 11:52,7.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,21484,CHICK GREY HOT WATER BOTTLE,2,1/30/2011 11:52,3.45,16897,United Kingdom,30/01/2011 11:52,6.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1/30/2011 11:52,1.25,16897,United Kingdom,30/01/2011 11:52,7.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,35241,ENAMEL BLUE RIM BISCUIT BIN,2,1/30/2011 11:52,4.95,16897,United Kingdom,30/01/2011 11:52,9.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22778,GLASS CLOCHE SMALL,1,1/30/2011 11:52,3.95,16897,United Kingdom,30/01/2011 11:52,3.95,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,84849D,HOT BATHS SOAP HOLDER,2,1/30/2011 11:52,1.69,16897,United Kingdom,30/01/2011 11:52,3.38,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,1/30/2011 11:52,4.95,16897,United Kingdom,30/01/2011 11:52,9.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,21894,POTTING SHED SEED ENVELOPES,2,1/30/2011 11:52,1.25,16897,United Kingdom,30/01/2011 11:52,2.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22680,FRENCH BLUE METAL DOOR SIGN 5,1,1/30/2011 11:52,1.25,16897,United Kingdom,30/01/2011 11:52,1.25,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22683,FRENCH BLUE METAL DOOR SIGN 8,1,1/30/2011 11:52,1.25,16897,United Kingdom,30/01/2011 11:52,1.25,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22723,SET OF 6 HERB TINS SKETCHBOOK,2,1/30/2011 11:52,3.95,16897,United Kingdom,30/01/2011 11:52,7.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,1/30/2011 11:52,3.95,16897,United Kingdom,30/01/2011 11:52,7.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22852,DOG BOWL VINTAGE CREAM,2,1/30/2011 11:52,4.25,16897,United Kingdom,30/01/2011 11:52,8.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,1/30/2011 11:52,2.95,16897,United Kingdom,30/01/2011 11:52,5.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22667,RECIPE BOX RETROSPOT ,2,1/30/2011 11:52,2.95,16897,United Kingdom,30/01/2011 11:52,5.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22192,BLUE DINER WALL CLOCK,1,1/30/2011 11:52,8.5,16897,United Kingdom,30/01/2011 11:52,8.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22191,IVORY DINER WALL CLOCK,1,1/30/2011 11:52,8.5,16897,United Kingdom,30/01/2011 11:52,8.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,1/30/2011 11:52,2.95,16897,United Kingdom,30/01/2011 11:52,5.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
542601,22777,GLASS CLOCHE LARGE,1,1/30/2011 11:52,8.5,16897,United Kingdom,30/01/2011 11:52,8.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
543813,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2,2/13/2011 15:02,2.95,16897,United Kingdom,13/02/2011 15:02,5.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
543813,22138,BAKING SET 9 PIECE RETROSPOT ,2,2/13/2011 15:02,4.95,16897,United Kingdom,13/02/2011 15:02,9.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
543813,21876,POTTERING MUG,3,2/13/2011 15:02,1.25,16897,United Kingdom,13/02/2011 15:02,3.75,298,2,289.78,1,2,1,121,Lost Customer,Churn
543813,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2,2/13/2011 15:02,2.95,16897,United Kingdom,13/02/2011 15:02,5.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
543813,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2,2/13/2011 15:02,2.95,16897,United Kingdom,13/02/2011 15:02,5.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
543813,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2/13/2011 15:02,9.95,16897,United Kingdom,13/02/2011 15:02,19.9,298,2,289.78,1,2,1,121,Lost Customer,Churn
543813,22423,REGENCY CAKESTAND 3 TIER,2,2/13/2011 15:02,12.75,16897,United Kingdom,13/02/2011 15:02,25.5,298,2,289.78,1,2,1,121,Lost Customer,Churn
543025,21975,PACK OF 60 DINOSAUR CAKE CASES,24,02/02/2011 14:40,0.55,17446,United Kingdom,02/02/2011 14:40,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
543025,21213,PACK OF 72 SKULL CAKE CASES,24,02/02/2011 14:40,0.55,17446,United Kingdom,02/02/2011 14:40,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
543025,21215,IVORY PAPER CUP CAKE CASES ,24,02/02/2011 14:40,0.55,17446,United Kingdom,02/02/2011 14:40,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
543025,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,02/02/2011 14:40,2.55,17446,United Kingdom,02/02/2011 14:40,15.3,176,2,120.9,1,2,1,121,Lost Customer,Churn
543025,22417,PACK OF 60 SPACEBOY CAKE CASES,24,02/02/2011 14:40,0.55,17446,United Kingdom,02/02/2011 14:40,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
556977,21212,PACK OF 72 RETROSPOT CAKE CASES,24,6/16/2011 10:42,0.55,17446,United Kingdom,16/06/2011 10:42,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
556977,22417,PACK OF 60 SPACEBOY CAKE CASES,24,6/16/2011 10:42,0.55,17446,United Kingdom,16/06/2011 10:42,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
556977,21975,PACK OF 60 DINOSAUR CAKE CASES,24,6/16/2011 10:42,0.55,17446,United Kingdom,16/06/2011 10:42,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
556977,21215,IVORY PAPER CUP CAKE CASES ,24,6/16/2011 10:42,0.55,17446,United Kingdom,16/06/2011 10:42,13.2,176,2,120.9,1,2,1,121,Lost Customer,Churn
543041,21326,AGED GLASS SILVER T-LIGHT HOLDER,1,02/02/2011 17:08,0.65,16405,United Kingdom,02/02/2011 17:08,0.65,301,2,167.25,1,2,1,121,Lost Customer,Churn
543041,22791,T-LIGHT GLASS FLUTED ANTIQUE,1,02/02/2011 17:08,1.25,16405,United Kingdom,02/02/2011 17:08,1.25,301,2,167.25,1,2,1,121,Lost Customer,Churn
543041,22784,LANTERN CREAM GAZEBO ,1,02/02/2011 17:08,4.95,16405,United Kingdom,02/02/2011 17:08,4.95,301,2,167.25,1,2,1,121,Lost Customer,Churn
543623,22784,LANTERN CREAM GAZEBO ,16,02/10/2011 15:24,4.25,16405,United Kingdom,10/02/2011 15:24,68,301,2,167.25,1,2,1,121,Lost Customer,Churn
543623,21326,AGED GLASS SILVER T-LIGHT HOLDER,168,02/10/2011 15:24,0.55,16405,United Kingdom,10/02/2011 15:24,92.4,301,2,167.25,1,2,1,121,Lost Customer,Churn
543170,22561,WOODEN SCHOOL COLOURING SET,24,02/04/2011 09:03,1.65,17334,United Kingdom,04/02/2011 09:03,39.6,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22493,PAINT YOUR OWN CANVAS SET,24,02/04/2011 09:03,1.65,17334,United Kingdom,04/02/2011 09:03,39.6,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22745,POPPY'S PLAYHOUSE BEDROOM ,12,02/04/2011 09:03,2.1,17334,United Kingdom,04/02/2011 09:03,25.2,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22748,POPPY'S PLAYHOUSE KITCHEN,12,02/04/2011 09:03,2.1,17334,United Kingdom,04/02/2011 09:03,25.2,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22746,POPPY'S PLAYHOUSE LIVINGROOM ,12,02/04/2011 09:03,2.1,17334,United Kingdom,04/02/2011 09:03,25.2,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,02/04/2011 09:03,2.95,17334,United Kingdom,04/02/2011 09:03,35.4,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22712,CARD DOLLY GIRL ,12,02/04/2011 09:03,0.42,17334,United Kingdom,04/02/2011 09:03,5.04,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22045,SPACEBOY GIFT WRAP,50,02/04/2011 09:03,0.42,17334,United Kingdom,04/02/2011 09:03,21,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22029,SPACEBOY BIRTHDAY CARD,24,02/04/2011 09:03,0.42,17334,United Kingdom,04/02/2011 09:03,10.08,301,2,307.02,1,2,1,121,Lost Customer,Churn
543170,22492,MINI PAINT SET VINTAGE ,108,02/04/2011 09:03,0.65,17334,United Kingdom,04/02/2011 09:03,70.2,301,2,307.02,1,2,1,121,Lost Customer,Churn
